customer_id,interaction_date,interaction_type,channel,duration_minutes,resolved,satisfaction_score
CUST0001260,2024-03-14,General Inquiry,Phone,1,1,4
CUST0001261,2024-12-01,Service Request,Web Chat,14,1,4
CUST0001261,2024-05-24,Complaint,Phone,6,1,5
CUST0001261,2024-11-12,Billing Query,Email,0,1,2
CUST0001262,2024-08-18,Billing Query,Web Chat,1,1,5
CUST0001263,2024-10-28,Service Request,Phone,9,1,2
CUST0001264,2024-09-05,Billing Query,In-Person,28,1,3
CUST0001264,2024-09-24,Service Request,Web Chat,25,1,4
CUST0001264,2024-01-22,General Inquiry,Phone,9,1,4
CUST0001264,2024-09-19,Service Request,Web Chat,8,1,3
CUST0001264,2024-04-27,Service Request,Email,0,1,4
CUST0001264,2024-10-28,Billing Query,Email,0,1,3
CUST0001264,2024-08-11,General Inquiry,Phone,29,1,3
CUST0001264,2024-07-02,Account Change,Web Chat,1,1,3
CUST0001265,2024-03-28,Complaint,Phone,1,0,5
CUST0001265,2024-07-12,Technical Support,SMS,0,0,1
CUST0001265,2024-11-05,Complaint,Email,0,1,5
CUST0001265,2024-09-11,Complaint,Web Chat,10,1,3
CUST0001265,2024-06-27,Feedback,In-Person,1,1,2
CUST0001265,2024-12-09,General Inquiry,Phone,10,0,3
CUST0001266,2024-12-12,Service Request,Phone,5,1,3
CUST0001266,2024-07-22,Account Change,Phone,3,1,3
CUST0001266,2024-08-22,Technical Support,Phone,4,1,2
CUST0001266,2024-11-15,Complaint,Mobile App,0,1,4
CUST0001266,2024-03-02,Feedback,Phone,2,1,3
CUST0001266,2024-11-27,Billing Query,Phone,10,1,3
CUST0001267,2024-11-28,Billing Query,Web Chat,23,1,3
CUST0001267,2024-11-02,Escalation,SMS,0,1,5
CUST0001267,2024-07-26,General Inquiry,Phone,14,1,4
CUST0001267,2024-06-26,General Inquiry,Phone,10,1,3
CUST0001268,2024-06-06,Billing Query,Phone,13,1,4
CUST0001268,2024-12-27,Complaint,Email,0,1,3
CUST0001268,2024-02-04,Complaint,Web Chat,8,0,5
CUST0001268,2024-10-09,Technical Support,Email,0,0,1
CUST0001268,2024-08-20,Technical Support,Web Chat,1,1,5
CUST0001268,2024-01-25,Service Request,Phone,8,1,5
CUST0001268,2024-05-08,General Inquiry,Mobile App,0,1,4
CUST0001268,2024-01-11,Complaint,Email,0,1,5
CUST0001268,2024-08-10,General Inquiry,Email,0,1,3
CUST0001268,2024-09-17,Complaint,Email,0,0,3
CUST0001269,2024-03-06,Account Change,Phone,25,1,3
CUST0001269,2024-02-19,Complaint,Email,0,1,3
CUST0001269,2024-12-17,Complaint,Mobile App,0,1,4
CUST0001269,2024-02-07,Account Change,Email,0,1,4
CUST0001269,2024-06-16,Technical Support,Email,0,1,5
CUST0001269,2024-12-13,Billing Query,SMS,0,1,2
CUST0001269,2024-04-23,General Inquiry,Phone,15,0,5
CUST0001269,2024-02-09,Account Change,Phone,13,1,1
CUST0001269,2024-06-15,General Inquiry,Phone,2,1,3
CUST0001269,2024-07-23,General Inquiry,Phone,8,1,4
CUST0001270,2024-02-16,Technical Support,Phone,14,1,4
CUST0001270,2024-05-01,General Inquiry,Phone,34,0,4
CUST0001270,2024-01-08,Feedback,Email,0,1,4
CUST0001270,2024-05-04,Billing Query,SMS,0,1,3
CUST0001271,2024-10-12,Billing Query,Email,0,1,2
CUST0001271,2024-07-26,General Inquiry,Phone,4,1,5
CUST0001271,2024-06-14,General Inquiry,Phone,1,0,2
CUST0001271,2024-05-16,Billing Query,Web Chat,5,1,4
CUST0001271,2024-02-21,Account Change,Web Chat,26,1,3
CUST0001271,2024-02-14,Billing Query,Phone,3,0,5
CUST0001272,2024-09-25,Account Change,Phone,8,1,2
CUST0001272,2024-02-13,Service Request,SMS,0,1,4
CUST0001272,2024-09-27,Service Request,Phone,5,1,3
CUST0001273,2024-01-12,Complaint,SMS,0,1,3
CUST0001273,2024-12-18,Feedback,Phone,8,1,4
CUST0001273,2024-02-10,General Inquiry,Phone,2,1,5
CUST0001273,2024-12-28,General Inquiry,Mobile App,0,1,4
CUST0001274,2024-01-28,Service Request,Web Chat,1,1,3
CUST0001274,2024-03-08,Account Change,Email,0,1,4
CUST0001275,2024-10-23,Complaint,Phone,9,1,3
CUST0001275,2024-02-01,Escalation,Phone,11,1,4
CUST0001275,2024-04-24,General Inquiry,SMS,0,1,4
CUST0001275,2024-10-06,Service Request,Phone,1,1,4
CUST0001275,2024-07-17,Complaint,Mobile App,0,1,4
CUST0001276,2024-12-12,Service Request,Web Chat,7,1,2
CUST0001276,2024-01-19,Service Request,Phone,7,1,1
CUST0001276,2024-08-11,Technical Support,Phone,16,1,4
CUST0001276,2024-08-19,Account Change,Phone,5,1,3
CUST0001276,2024-05-07,General Inquiry,Phone,7,1,4
CUST0001276,2024-01-16,Complaint,Phone,4,1,3
CUST0001276,2024-03-25,Escalation,Email,0,1,5
CUST0001276,2024-10-22,General Inquiry,Phone,5,1,3
CUST0001277,2024-08-21,General Inquiry,Phone,1,0,4
CUST0001277,2024-04-21,Complaint,Phone,1,1,4
CUST0001277,2024-04-13,Service Request,Phone,1,1,4
CUST0001277,2024-12-27,Complaint,Email,0,1,3
CUST0001277,2024-09-17,Account Change,Web Chat,1,0,3
CUST0001277,2024-07-06,General Inquiry,Web Chat,15,1,1
CUST0001278,2024-07-19,Service Request,Email,0,1,1
CUST0001278,2024-09-04,Escalation,SMS,0,1,5
CUST0001278,2024-12-20,Account Change,SMS,0,1,5
CUST0001278,2024-04-23,Technical Support,Mobile App,0,1,1
CUST0001279,2024-06-14,General Inquiry,SMS,0,0,4
CUST0001279,2024-06-06,Technical Support,Email,0,1,4
CUST0001280,2024-02-25,Technical Support,Mobile App,0,1,3
CUST0001280,2024-04-06,Technical Support,Web Chat,9,1,2
CUST0001280,2024-01-16,Service Request,In-Person,3,1,5
CUST0001280,2024-02-01,Service Request,Web Chat,1,1,4
CUST0001280,2024-11-23,General Inquiry,Web Chat,14,0,3
CUST0001281,2024-08-25,Technical Support,Phone,12,1,1
CUST0001281,2024-09-27,Complaint,SMS,0,1,5
CUST0001282,2024-11-14,Escalation,Web Chat,1,1,3
CUST0001282,2024-12-15,Service Request,Mobile App,0,1,5
CUST0001282,2024-12-04,Service Request,SMS,0,1,5
CUST0001282,2024-10-03,Complaint,Mobile App,0,1,5
CUST0001283,2024-05-15,Service Request,Web Chat,7,1,4
CUST0001283,2024-08-11,Technical Support,Phone,1,1,4
CUST0001283,2024-08-24,General Inquiry,Phone,16,1,3
CUST0001283,2024-02-16,Billing Query,Phone,1,1,3
CUST0001283,2024-04-04,Feedback,In-Person,7,0,4
CUST0001283,2024-06-22,General Inquiry,Web Chat,4,1,4
CUST0001284,2024-09-21,Service Request,Web Chat,22,1,3
CUST0001284,2024-12-07,Service Request,SMS,0,1,5
CUST0001284,2024-09-13,General Inquiry,Phone,1,1,3
CUST0001284,2024-05-17,Technical Support,Phone,3,1,5
CUST0001284,2024-06-18,Service Request,Phone,4,1,4
CUST0001284,2024-05-20,Service Request,Web Chat,1,1,3
CUST0001284,2024-06-27,Service Request,Phone,4,1,2
CUST0001284,2024-04-24,Complaint,Phone,1,1,5
CUST0001285,2024-01-12,General Inquiry,SMS,0,1,2
CUST0001285,2024-11-02,Feedback,Web Chat,2,1,5
CUST0001285,2024-04-19,Account Change,SMS,0,1,2
CUST0001285,2024-04-09,Service Request,Email,0,1,3
CUST0001285,2024-08-14,Escalation,Web Chat,6,1,4
CUST0001285,2024-02-23,General Inquiry,Phone,13,0,3
CUST0001285,2024-11-03,General Inquiry,Mobile App,0,1,4
CUST0001285,2024-01-07,General Inquiry,Email,0,1,4
CUST0001285,2024-07-21,Complaint,Web Chat,3,1,5
CUST0001285,2024-04-08,Complaint,In-Person,4,1,3
CUST0001285,2024-08-19,Technical Support,Phone,7,1,3
CUST0001285,2024-11-19,Technical Support,Phone,10,1,2
CUST0001286,2024-04-20,Account Change,SMS,0,1,4
CUST0001286,2024-01-27,Billing Query,SMS,0,1,4
CUST0001286,2024-09-14,General Inquiry,Phone,1,0,3
CUST0001286,2024-02-26,Billing Query,Email,0,1,4
CUST0001286,2024-06-25,General Inquiry,Email,0,1,1
CUST0001287,2024-12-07,Complaint,Email,0,1,3
CUST0001287,2024-10-09,General Inquiry,Phone,5,1,2
CUST0001287,2024-12-28,Service Request,Web Chat,2,1,4
CUST0001288,2024-08-06,Service Request,Email,0,1,4
CUST0001288,2024-12-03,Service Request,Email,0,1,4
CUST0001288,2024-09-10,Escalation,SMS,0,1,4
CUST0001288,2024-01-02,Complaint,Phone,5,1,1
CUST0001288,2024-07-02,Billing Query,Mobile App,0,1,4
CUST0001288,2024-01-24,Service Request,Web Chat,2,1,4
CUST0001288,2024-01-18,Billing Query,Web Chat,9,1,3
CUST0001288,2024-08-13,General Inquiry,Phone,7,0,2
CUST0001289,2024-12-25,Complaint,Phone,10,1,5
CUST0001289,2024-12-19,Service Request,Phone,13,1,1
CUST0001289,2024-03-07,Feedback,SMS,0,1,2
CUST0001289,2024-12-18,Technical Support,Phone,1,1,1
CUST0001289,2024-07-03,Service Request,In-Person,1,1,3
CUST0001289,2024-05-24,Escalation,Web Chat,6,1,3
CUST0001289,2024-09-06,Service Request,Web Chat,7,1,5
CUST0001289,2024-11-07,Service Request,Phone,1,1,2
CUST0001289,2024-01-17,Account Change,Email,0,1,2
CUST0001289,2024-12-03,Service Request,SMS,0,1,2
CUST0001290,2024-08-13,Complaint,Mobile App,0,1,4
CUST0001290,2024-08-15,General Inquiry,Web Chat,12,1,3
CUST0001291,2024-09-12,Billing Query,Web Chat,10,1,3
CUST0001291,2024-01-11,Account Change,Phone,12,1,5
CUST0001291,2024-04-21,Service Request,SMS,0,0,4
CUST0001292,2024-05-06,Complaint,Web Chat,11,1,3
CUST0001292,2024-11-08,Account Change,Web Chat,2,1,2
CUST0001292,2024-03-22,Feedback,Phone,8,1,4
CUST0001292,2024-08-25,Technical Support,Phone,6,1,5
CUST0001293,2024-05-05,Complaint,Phone,1,1,5
CUST0001293,2024-07-13,Account Change,In-Person,6,1,3
CUST0001293,2024-04-01,General Inquiry,Web Chat,2,1,3
CUST0001294,2024-02-03,Account Change,Web Chat,5,1,4
CUST0001294,2024-10-09,Technical Support,Email,0,1,4
CUST0001294,2024-08-26,Service Request,Web Chat,1,1,3
CUST0001294,2024-07-24,General Inquiry,Phone,9,1,3
CUST0001295,2024-12-22,Complaint,SMS,0,0,2
CUST0001295,2024-12-01,Service Request,Web Chat,17,1,5
CUST0001295,2024-04-23,Complaint,Web Chat,1,1,4
CUST0001296,2024-07-11,Service Request,SMS,0,1,4
CUST0001296,2024-10-10,Billing Query,Phone,10,1,4
CUST0001297,2024-09-15,Feedback,Email,0,1,3
CUST0001297,2024-03-24,Service Request,Mobile App,0,1,2
CUST0001297,2024-09-10,General Inquiry,SMS,0,1,1
CUST0001298,2024-11-04,Billing Query,Email,0,1,1
CUST0001298,2024-09-23,Account Change,Phone,1,1,5
CUST0001298,2024-09-05,Technical Support,SMS,0,1,1
CUST0001298,2024-06-26,Complaint,Email,0,1,3
CUST0001298,2024-01-24,General Inquiry,Phone,1,1,5
CUST0001298,2024-09-11,Billing Query,Mobile App,0,1,1
CUST0001298,2024-06-28,Billing Query,In-Person,22,1,3
CUST0001298,2024-08-09,General Inquiry,Mobile App,0,1,2
CUST0001298,2024-03-27,General Inquiry,Email,0,1,3
CUST0001298,2024-03-21,Billing Query,SMS,0,1,5
CUST0001298,2024-01-15,General Inquiry,Web Chat,21,1,4
CUST0001298,2024-01-18,Billing Query,Phone,13,1,5
CUST0001299,2024-09-02,Account Change,Web Chat,6,1,4
CUST0001299,2024-03-22,General Inquiry,SMS,0,1,5
CUST0001299,2024-07-03,Billing Query,Web Chat,11,1,3
CUST0001300,2024-02-24,Complaint,Phone,1,1,2
CUST0001300,2024-09-06,Service Request,Mobile App,0,1,3
CUST0001300,2024-11-27,Technical Support,Mobile App,0,1,3
CUST0001301,2024-05-27,Service Request,In-Person,3,1,4
CUST0001301,2024-05-28,Complaint,Email,0,1,5
CUST0001301,2024-04-18,General Inquiry,Email,0,1,2
CUST0001302,2024-03-07,Feedback,Email,0,1,4
CUST0001302,2024-06-03,Technical Support,Phone,4,1,3
CUST0001302,2024-09-04,General Inquiry,SMS,0,1,4
CUST0001302,2024-09-04,Technical Support,Mobile App,0,0,3
CUST0001302,2024-05-17,General Inquiry,Email,0,1,4
CUST0001302,2024-06-04,General Inquiry,Mobile App,0,1,5
CUST0001302,2024-02-15,General Inquiry,SMS,0,1,2
CUST0001302,2024-09-15,Complaint,Phone,1,1,1
CUST0001303,2024-04-28,General Inquiry,SMS,0,0,3
CUST0001303,2024-10-18,Account Change,SMS,0,1,3
CUST0001303,2024-07-12,Billing Query,Email,0,1,5
CUST0001304,2024-03-17,Technical Support,Mobile App,0,1,4
CUST0001304,2024-12-06,Complaint,Mobile App,0,1,5
CUST0001304,2024-04-22,Account Change,SMS,0,1,2
CUST0001305,2024-12-15,Technical Support,Email,0,1,5
CUST0001305,2024-09-06,Technical Support,Phone,1,1,4
CUST0001305,2024-06-05,Complaint,Mobile App,0,1,3
CUST0001305,2024-02-18,General Inquiry,Web Chat,1,1,4
CUST0001306,2024-01-09,Escalation,Email,0,1,2
CUST0001306,2024-08-16,Technical Support,SMS,0,1,3
CUST0001306,2024-06-19,Service Request,In-Person,9,1,4
CUST0001306,2024-08-26,Complaint,Phone,9,0,2
CUST0001306,2024-05-28,Billing Query,Email,0,1,5
CUST0001306,2024-01-09,Service Request,Web Chat,2,1,4
CUST0001307,2024-10-01,General Inquiry,Web Chat,17,0,4
CUST0001307,2024-04-18,General Inquiry,Web Chat,9,1,1
CUST0001307,2024-06-01,Account Change,Mobile App,0,1,1
CUST0001307,2024-08-14,Feedback,Phone,5,1,3
CUST0001307,2024-08-20,Service Request,Email,0,1,3
CUST0001307,2024-02-25,Service Request,Phone,4,1,4
CUST0001307,2024-02-24,General Inquiry,SMS,0,1,4
CUST0001307,2024-05-26,General Inquiry,Email,0,1,5
CUST0001307,2024-11-04,Complaint,Email,0,1,3
CUST0001307,2024-06-13,General Inquiry,SMS,0,1,3
CUST0001308,2024-05-09,Complaint,Phone,3,1,3
CUST0001308,2024-06-21,Complaint,Web Chat,2,1,3
CUST0001308,2024-05-01,Billing Query,Email,0,1,4
CUST0001309,2024-12-25,Complaint,Mobile App,0,1,5
CUST0001309,2024-05-24,Complaint,Email,0,1,3
CUST0001309,2024-09-26,General Inquiry,SMS,0,1,5
CUST0001310,2024-05-01,Technical Support,Phone,8,1,4
CUST0001310,2024-04-21,Account Change,Phone,8,1,2
CUST0001310,2024-06-08,Account Change,Phone,9,0,4
CUST0001310,2024-03-18,General Inquiry,Email,0,1,5
CUST0001310,2024-12-26,Service Request,Email,0,1,3
CUST0001310,2024-04-19,Billing Query,Phone,3,1,5
CUST0001310,2024-01-07,Billing Query,SMS,0,1,3
CUST0001310,2024-08-23,Complaint,Email,0,1,5
CUST0001311,2024-04-02,Complaint,Mobile App,0,1,3
CUST0001312,2024-12-13,Complaint,Email,0,1,4
CUST0001312,2024-02-09,Technical Support,SMS,0,1,5
CUST0001312,2024-01-03,Complaint,Phone,1,1,4
CUST0001313,2024-03-09,Service Request,SMS,0,1,4
CUST0001313,2024-12-17,Account Change,In-Person,5,0,4
CUST0001313,2024-11-13,Escalation,Phone,10,1,4
CUST0001313,2024-04-02,Service Request,In-Person,22,0,4
CUST0001314,2024-07-10,Account Change,Phone,11,1,4
CUST0001314,2024-11-18,Technical Support,Mobile App,0,1,3
CUST0001314,2024-01-11,Feedback,Phone,2,1,4
CUST0001314,2024-03-05,General Inquiry,SMS,0,1,2
CUST0001315,2024-09-12,Service Request,Web Chat,17,1,3
CUST0001315,2024-06-03,Complaint,Phone,1,1,4
CUST0001315,2024-11-11,Complaint,SMS,0,1,3
CUST0001316,2024-05-08,Billing Query,Web Chat,4,1,3
CUST0001316,2024-08-27,General Inquiry,Mobile App,0,0,3
CUST0001316,2024-09-05,Billing Query,In-Person,1,1,5
CUST0001317,2024-10-10,General Inquiry,SMS,0,1,2
CUST0001317,2024-08-13,Account Change,Mobile App,0,0,3
CUST0001317,2024-04-28,Technical Support,Phone,8,1,2
CUST0001317,2024-11-28,Complaint,Email,0,0,2
CUST0001317,2024-04-25,Technical Support,Email,0,1,3
CUST0001317,2024-03-03,Technical Support,Email,0,0,3
CUST0001318,2024-04-20,Feedback,Phone,25,1,3
CUST0001318,2024-08-18,General Inquiry,Phone,24,1,5
CUST0001318,2024-05-21,Complaint,Phone,9,1,4
CUST0001318,2024-12-18,Billing Query,Web Chat,1,1,1
CUST0001318,2024-06-01,Technical Support,SMS,0,1,5
CUST0001318,2024-09-18,Complaint,Web Chat,12,1,2
CUST0001318,2024-10-13,Billing Query,Web Chat,2,1,4
CUST0001318,2024-05-25,Service Request,Web Chat,1,0,2
CUST0001318,2024-03-23,Complaint,Mobile App,0,1,4
CUST0001318,2024-07-19,Technical Support,Email,0,0,3
CUST0001318,2024-02-26,Technical Support,SMS,0,0,3
CUST0001318,2024-04-18,General Inquiry,Phone,1,1,1
CUST0001318,2024-10-17,Service Request,Phone,7,1,2
CUST0001318,2024-06-22,General Inquiry,In-Person,5,1,3
CUST0001318,2024-11-15,General Inquiry,Email,0,1,4
CUST0001319,2024-03-27,Escalation,Phone,8,1,3
CUST0001319,2024-11-27,Billing Query,Phone,9,0,2
CUST0001319,2024-07-06,Complaint,Web Chat,7,1,4
CUST0001319,2024-12-03,Billing Query,SMS,0,1,3
CUST0001319,2024-04-20,Complaint,Phone,16,1,3
CUST0001319,2024-04-02,General Inquiry,Web Chat,1,1,3
CUST0001319,2024-03-15,Complaint,Phone,4,1,4
CUST0001319,2024-06-23,Billing Query,Phone,12,1,4
CUST0001319,2024-11-08,General Inquiry,SMS,0,1,2
CUST0001319,2024-03-27,Service Request,Email,0,1,5
CUST0001320,2024-06-04,Billing Query,Phone,7,1,3
CUST0001320,2024-01-03,General Inquiry,Phone,3,1,4
CUST0001320,2024-04-11,Account Change,Email,0,0,2
CUST0001320,2024-05-19,Account Change,Phone,31,1,3
CUST0001320,2024-10-23,General Inquiry,Phone,1,1,3
CUST0001321,2024-02-05,Service Request,Phone,6,1,4
CUST0001321,2024-02-09,Technical Support,Web Chat,3,0,2
CUST0001322,2024-02-09,Billing Query,Phone,1,1,2
CUST0001322,2024-08-24,Account Change,Web Chat,2,1,3
CUST0001322,2024-03-25,Service Request,Web Chat,6,1,5
CUST0001322,2024-11-05,Feedback,Phone,6,0,1
CUST0001322,2024-03-16,General Inquiry,In-Person,6,1,2
CUST0001322,2024-10-14,Technical Support,Web Chat,8,1,5
CUST0001322,2024-10-27,Billing Query,Phone,1,1,2
CUST0001322,2024-06-24,Billing Query,Web Chat,23,1,4
CUST0001322,2024-04-24,Account Change,Web Chat,11,1,1
CUST0001322,2024-05-19,General Inquiry,Email,0,0,5
CUST0001322,2024-01-23,Technical Support,Email,0,1,4
CUST0001322,2024-04-15,General Inquiry,Phone,5,1,4
CUST0001323,2024-06-01,Billing Query,Phone,3,1,3
CUST0001323,2024-12-27,Escalation,Phone,10,1,5
CUST0001323,2024-11-10,Feedback,Email,0,1,5
CUST0001323,2024-03-06,General Inquiry,Web Chat,2,0,2
CUST0001323,2024-03-01,General Inquiry,Web Chat,11,1,4
CUST0001323,2024-12-27,Service Request,Web Chat,1,0,5
CUST0001323,2024-02-10,Complaint,SMS,0,0,5
CUST0001323,2024-11-07,Technical Support,Phone,3,1,2
CUST0001323,2024-02-11,Billing Query,Mobile App,0,0,2
CUST0001323,2024-12-01,Technical Support,SMS,0,1,3
CUST0001324,2024-01-09,Escalation,Web Chat,5,1,4
CUST0001324,2024-09-24,General Inquiry,Phone,3,1,5
CUST0001325,2024-01-01,Account Change,Phone,10,1,5
CUST0001325,2024-11-03,General Inquiry,Mobile App,0,1,3
CUST0001325,2024-12-10,Technical Support,Web Chat,5,1,2
CUST0001325,2024-09-22,Escalation,Phone,11,1,5
CUST0001325,2024-11-17,Complaint,In-Person,20,1,5
CUST0001326,2024-05-11,Technical Support,SMS,0,1,5
CUST0001326,2024-05-28,Service Request,SMS,0,1,5
CUST0001326,2024-01-01,General Inquiry,SMS,0,1,3
CUST0001326,2024-10-21,General Inquiry,In-Person,2,1,4
CUST0001326,2024-01-08,Service Request,Web Chat,2,1,3
CUST0001327,2024-04-19,Billing Query,Email,0,1,3
CUST0001327,2024-02-10,Escalation,Phone,2,1,1
CUST0001327,2024-06-18,Billing Query,SMS,0,0,4
CUST0001327,2024-09-22,Complaint,Mobile App,0,1,5
CUST0001327,2024-04-18,Service Request,Phone,1,1,4
CUST0001328,2024-06-13,General Inquiry,Mobile App,0,1,2
CUST0001328,2024-03-06,Complaint,Mobile App,0,1,3
CUST0001328,2024-07-25,Complaint,Phone,6,1,3
CUST0001328,2024-05-13,Complaint,Email,0,1,4
CUST0001329,2024-10-01,Billing Query,Web Chat,2,1,5
CUST0001329,2024-10-05,Service Request,SMS,0,1,4
CUST0001330,2024-11-18,General Inquiry,Web Chat,7,1,2
CUST0001330,2024-06-14,Billing Query,SMS,0,0,4
CUST0001330,2024-02-06,Billing Query,Phone,7,1,2
CUST0001330,2024-09-06,Technical Support,Web Chat,11,0,3
CUST0001330,2024-02-24,General Inquiry,Mobile App,0,1,3
CUST0001330,2024-01-11,General Inquiry,Phone,11,1,3
CUST0001330,2024-06-10,Account Change,SMS,0,1,4
CUST0001330,2024-07-19,Technical Support,Phone,1,1,2
CUST0001331,2024-01-03,General Inquiry,In-Person,15,1,4
CUST0001331,2024-11-05,General Inquiry,Mobile App,0,1,4
CUST0001332,2024-06-03,Billing Query,Email,0,1,2
CUST0001332,2024-07-17,Complaint,Phone,9,1,4
CUST0001333,2024-06-03,Billing Query,Phone,1,1,5
CUST0001334,2024-02-18,General Inquiry,Phone,27,1,2
CUST0001334,2024-03-16,Account Change,Web Chat,9,1,2
CUST0001334,2024-07-16,Feedback,Email,0,0,4
CUST0001335,2024-03-20,Technical Support,Mobile App,0,1,4
CUST0001335,2024-01-01,Feedback,Mobile App,0,1,4
CUST0001335,2024-12-19,Feedback,Email,0,1,3
CUST0001335,2024-08-22,Complaint,Mobile App,0,1,5
CUST0001336,2024-10-13,Feedback,Phone,1,1,5
CUST0001336,2024-08-12,Service Request,Mobile App,0,1,3
CUST0001336,2024-02-03,Complaint,Phone,8,1,1
CUST0001337,2024-10-25,Billing Query,Phone,2,1,4
CUST0001337,2024-07-08,Service Request,Email,0,1,2
CUST0001337,2024-04-01,Billing Query,SMS,0,1,5
CUST0001337,2024-12-12,Complaint,SMS,0,1,4
CUST0001337,2024-01-04,Service Request,Mobile App,0,1,4
CUST0001337,2024-12-10,General Inquiry,Phone,3,0,2
CUST0001337,2024-08-08,Complaint,Phone,3,1,4
CUST0001337,2024-12-27,Feedback,Phone,10,1,5
CUST0001338,2024-10-01,Service Request,Email,0,1,4
CUST0001338,2024-09-20,Complaint,Phone,13,1,5
CUST0001338,2024-01-10,Service Request,Phone,5,1,4
CUST0001338,2024-12-08,Billing Query,Phone,6,0,4
CUST0001338,2024-04-18,Billing Query,Email,0,0,3
CUST0001338,2024-09-25,General Inquiry,In-Person,1,1,1
CUST0001338,2024-12-03,General Inquiry,Web Chat,1,1,1
CUST0001338,2024-11-22,General Inquiry,SMS,0,1,3
CUST0001338,2024-07-10,Account Change,Email,0,1,4
CUST0001338,2024-04-14,Billing Query,SMS,0,1,4
CUST0001338,2024-03-04,Complaint,SMS,0,1,5
CUST0001338,2024-01-13,Account Change,Phone,4,1,5
CUST0001338,2024-02-23,Complaint,Web Chat,23,1,4
CUST0001338,2024-02-27,Service Request,Phone,5,1,2
CUST0001338,2024-03-12,Account Change,Web Chat,1,1,1
CUST0001339,2024-03-17,Billing Query,Email,0,1,3
CUST0001339,2024-04-07,General Inquiry,Email,0,0,4
CUST0001339,2024-02-19,Technical Support,Phone,2,0,3
CUST0001339,2024-08-17,General Inquiry,Web Chat,2,1,5
CUST0001340,2024-01-11,Billing Query,Phone,18,1,4
CUST0001340,2024-05-16,Billing Query,Web Chat,1,0,3
CUST0001340,2024-01-28,Service Request,Web Chat,1,1,4
CUST0001341,2024-05-18,Account Change,Web Chat,1,1,3
CUST0001341,2024-01-08,Escalation,In-Person,2,1,4
CUST0001341,2024-07-06,Escalation,Web Chat,8,1,3
CUST0001341,2024-03-24,Account Change,Web Chat,1,1,3
CUST0001341,2024-10-04,General Inquiry,Mobile App,0,1,4
CUST0001341,2024-01-19,Account Change,Web Chat,1,1,5
CUST0001341,2024-08-27,Escalation,Web Chat,5,0,3
CUST0001341,2024-07-23,Service Request,Web Chat,1,0,5
CUST0001342,2024-08-02,Service Request,Phone,2,1,3
CUST0001342,2024-08-11,Complaint,Web Chat,7,1,5
CUST0001342,2024-04-08,General Inquiry,Phone,3,1,4
CUST0001342,2024-08-26,Complaint,Web Chat,16,1,2
CUST0001342,2024-07-16,Technical Support,Phone,5,0,5
CUST0001343,2024-03-06,Complaint,SMS,0,1,4
CUST0001344,2024-05-02,Technical Support,Phone,1,1,3
CUST0001344,2024-04-05,Technical Support,Phone,4,1,3
CUST0001345,2024-04-10,Service Request,Web Chat,1,0,3
CUST0001345,2024-09-06,General Inquiry,Phone,17,0,5
CUST0001345,2024-09-07,General Inquiry,Phone,22,0,5
CUST0001345,2024-06-26,Escalation,Web Chat,1,1,4
CUST0001345,2024-05-09,Service Request,Web Chat,2,1,4
CUST0001346,2024-08-08,Service Request,SMS,0,1,4
CUST0001346,2024-08-02,Complaint,Email,0,1,5
CUST0001346,2024-06-03,Complaint,Phone,47,1,4
CUST0001346,2024-08-13,Billing Query,Email,0,1,5
CUST0001347,2024-09-11,General Inquiry,SMS,0,1,5
CUST0001348,2024-08-27,Technical Support,Web Chat,2,1,3
CUST0001348,2024-08-12,Account Change,Web Chat,13,0,4
CUST0001349,2024-05-28,Technical Support,Web Chat,3,1,3
CUST0001349,2024-09-24,Account Change,Web Chat,4,1,2
CUST0001350,2024-08-28,Service Request,SMS,0,1,3
CUST0001350,2024-04-03,Service Request,Phone,38,1,4
CUST0001350,2024-08-28,Billing Query,Web Chat,28,1,5
CUST0001350,2024-09-24,Feedback,SMS,0,1,5
CUST0001350,2024-12-23,Billing Query,Web Chat,11,1,1
CUST0001350,2024-08-03,General Inquiry,Phone,1,1,5
CUST0001350,2024-11-09,Escalation,Email,0,1,4
CUST0001350,2024-03-05,Escalation,Phone,2,1,3
CUST0001350,2024-11-08,Service Request,SMS,0,1,3
CUST0001350,2024-08-09,Service Request,Phone,7,0,3
CUST0001350,2024-04-06,Feedback,Phone,2,1,5
CUST0001350,2024-03-16,Complaint,Email,0,1,5
CUST0001350,2024-02-13,Service Request,Web Chat,8,1,3
CUST0001350,2024-03-17,Complaint,SMS,0,1,5
CUST0001350,2024-08-17,Complaint,Phone,1,1,4
CUST0001351,2024-12-14,Account Change,Email,0,1,1
CUST0001351,2024-01-12,General Inquiry,Email,0,1,4
CUST0001351,2024-09-13,General Inquiry,Phone,4,1,5
CUST0001351,2024-12-01,Feedback,Web Chat,1,1,2
CUST0001351,2024-04-21,Feedback,Phone,1,1,1
CUST0001352,2024-03-06,Feedback,Phone,2,1,2
CUST0001352,2024-07-04,Billing Query,In-Person,11,1,5
CUST0001352,2024-09-01,Billing Query,Web Chat,3,1,5
CUST0001352,2024-06-12,Service Request,Mobile App,0,0,4
CUST0001352,2024-11-26,Service Request,Email,0,0,4
CUST0001352,2024-11-24,General Inquiry,Web Chat,3,1,3
CUST0001352,2024-10-05,Account Change,Email,0,1,4
CUST0001352,2024-07-03,Feedback,Phone,10,0,5
