customer_id,customer_name,age,gender,region,account_start_date,account_tenure_months,service_type,contract_type,dwelling_type,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned,avg_monthly_bill,bill_std,max_bill,min_bill,total_revenue,payment_delay_avg_days,payment_delay_max,late_payments_count,billing_disputes_count,num_bills,avg_monthly_consumption,consumption_std,max_consumption,min_consumption,estimated_reading_ratio,smart_meter,consumption_trend,consumption_volatility,peak_to_avg_ratio,total_interactions,avg_interaction_duration,unresolved_count,avg_satisfaction_score,channel_diversity,interaction_account_change,interaction_billing_inquiry,interaction_general_inquiry,interaction_meter_issue,interaction_move_in_out,interaction_outage_report,interaction_payment_issue,interaction_rate_plan_change,interaction_service_request,complaint_count,avg_complaint_severity,max_complaint_severity,avg_resolution_time_days,escalation_count,avg_sentiment_score,min_sentiment_score,sentiment_std,avg_sentiment_pos,avg_sentiment_neg,negative_sentiment_ratio,positive_sentiment_ratio,total_payments,avg_payment,num_payments,reversed_payments,payment_method_diversity,census_median_income,neighborhood_crime_index,area_avg_property_value,distance_to_service_center_miles,num_competitors_in_area,area_satisfaction_index,renewable_energy_adoption_pct,avg_outages_per_year_area
CUST0000583,Customer_583,57,Female,Southwest,2023-09-01,16,Gas,Residential,Single Family,1,1,3,Medium-Low,Own,1,217.48666666666668,51.35985335095774,314.53,117.45,5219.68,4.541666666666667,16,8,1,24,1073.9116666666666,346.9357408570901,1600.15,557.71,0.20833333333333334,1,-0.013364031500821638,0.3230579866349251,1.4900201289056985,3.0,10.666666666666666,0.0,3.3333333333333335,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.5,0.0,-0.2953,-0.7096,0.5859086788911733,0.086,0.3015,0.5,0.5,3825.39,182.16142857142856,21,3,5,103981.0,3.24,400795.0,16.5,1,2.67,23.3,5
CUST0000584,Customer_584,82,Male,Gulf Coast,2015-11-01,110,Gas,Commercial,Single Family,1,1,1,Medium,Own,0,110.92875,30.757650771446453,161.86,39.51,2662.29,6.083333333333333,20,1,2,24,1136.0029166666666,341.1428014200042,1712.76,654.53,0.25,1,0.08686284025099827,0.3003009907941148,1.5077073965845893,21.0,10.047619047619047,4.0,3.4285714285714284,5.0,1.0,0.0,4.0,2.0,2.0,3.0,7.0,0.0,2.0,2.0,2.5,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4851.08,220.50363636363636,22,2,5,93864.0,1.57,105666.0,40.9,2,2.5,7.9,3
CUST0000585,Customer_585,50,Female,West,2016-06-01,103,Water,Residential,Single Family,1,1,3,Medium-High,Own,0,296.68458333333336,65.98228984910938,413.95,167.08,7120.43,5.0,23,8,4,24,242.2175,74.85861869870604,355.59,135.83,0.041666666666666664,1,0.022756453751161258,0.3090553684135376,1.468060730541765,4.0,5.75,0.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4167.07,173.62791666666666,24,1,6,37954.0,7.8,585749.0,36.0,2,3.05,31.8,1
CUST0000586,Customer_586,51,Male,West,2023-10-02,15,Electricity,Residential,Single Family,1,1,2,Medium,Lease,0,160.53291666666667,43.41447379159915,254.09,74.19,3852.79,5.166666666666667,14,10,2,24,1196.5175,362.8270456130039,1732.57,639.64,0.16666666666666666,1,-0.01646292354003299,0.30323588715836075,1.4480105807060908,4.0,10.5,0.0,3.5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,3.75,5.0,7.5,0.0,-0.1294,-0.296,0.18068329566767738,0.1055,0.1665,0.5,0.25,5191.85,225.7326086956522,23,0,5,114184.0,1.56,239266.0,48.0,2,2.07,18.0,4
CUST0000587,Customer_587,41,Male,Northeast,2024-07-02,6,Electricity,Residential,Apartment,1,1,1,Medium-High,Own,1,264.3591666666667,69.15442548740288,386.97,152.92,6344.62,4.958333333333333,19,8,3,24,1272.2275,365.53987375732595,1813.03,668.67,0.125,1,-0.07028474136656133,0.2873227262870249,1.4250831710523473,10.0,9.2,1.0,2.8,5.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,4.0,3.0,0.0,-0.04904999999999998,-0.7096,0.934158768625548,0.133,0.2315,0.5,0.5,5076.77,220.72913043478263,23,0,6,31771.0,5.53,173327.0,41.0,3,2.32,27.8,4
CUST0000588,Customer_588,35,Female,Northeast,2005-08-01,233,Electricity+Gas,Residential,Townhouse,0,0,2,Medium,Rent,0,213.22833333333335,40.404660155962716,281.91,142.49,5117.4800000000005,3.7916666666666665,11,6,0,24,545.32375,157.687578701147,828.77,255.83,0.16666666666666666,1,-0.01919243744409583,0.2891632332190685,1.5197760963097608,4.0,10.25,2.0,3.5,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4845.83,201.90958333333333,24,2,6,39305.0,2.47,263127.0,18.6,3,2.16,16.5,2
CUST0000589,Customer_589,60,Female,Northeast,2023-04-02,21,Electricity+Water,Residential,Townhouse,1,1,2,Medium-High,Rent,0,293.44875,64.42761386862276,393.72,203.46,7042.77,5.083333333333333,19,6,3,24,1203.3658333333333,429.358039462928,1787.13,400.88,0.16666666666666666,1,-0.01734909983352475,0.35679759851050674,1.4851094741901016,7.0,2.7142857142857144,0.0,3.142857142857143,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5777.2,251.18260869565216,23,0,5,32394.0,3.54,349728.0,39.1,1,3.5,32.2,2
CUST0000590,Customer_590,35,Male,Gulf Coast,2014-11-01,122,Electricity+Gas,Commercial,Single Family,1,1,3,Medium-High,Rent,1,195.90291666666667,47.91161795015327,269.28,130.14,4701.67,3.7916666666666665,17,4,0,24,1122.625,354.98549900573096,1691.76,459.78,0.20833333333333334,1,0.04663125846970966,0.3162102206932243,1.5069680436477007,18.0,7.277777777777778,2.0,3.0555555555555554,5.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,5.0,4.0,5.0,6.2,3.0,0.1282,-0.4767,0.3986334469158352,0.2062,0.127,0.2,0.8,4474.8099999999995,213.08619047619044,21,0,6,91523.0,9.35,125769.0,5.9,3,2.1,38.7,1
CUST0000591,Customer_591,49,Male,Gulf Coast,2024-12-01,1,Electricity,Residential,Single Family,0,1,2,Medium-High,Own,1,119.08208333333334,34.256305034277254,177.02,65.84,2857.9700000000003,6.333333333333333,19,7,4,24,480.99875,165.79214155899365,773.92,250.18,0.0,1,-0.043932005110461116,0.3446831027294638,1.6089854703364614,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,8.0,2.625,5.0,2.5,5.0,0.10748750000000001,-0.802,0.6250669459860165,0.179875,0.10062499999999999,0.375,0.5,5674.82,246.73130434782607,23,0,6,118758.0,3.44,218066.0,7.2,3,3.92,9.4,0
CUST0000592,Customer_592,40,Female,Southeast,2024-12-01,1,Electricity+Gas,Commercial,Townhouse,0,1,3,Medium,Own,0,123.46375,39.92618393469324,189.63,39.1,2963.13,6.0,25,5,0,24,1921.3266666666666,627.9354095880345,2905.13,696.6,0.2916666666666667,1,0.07114184936469109,0.32682386628060883,1.5120437614287352,1.0,18.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5628.17,244.70304347826087,23,1,5,40017.0,1.24,457325.0,5.0,1,2.74,29.3,1
CUST0000593,Customer_593,55,Female,Southeast,2021-12-01,37,Electricity+Water,Residential,Apartment,0,1,2,High,Own,1,325.25,73.37783826078612,431.34,210.11,7806.0,5.0,20,5,0,24,1299.7491666666667,389.18144963295185,1843.35,732.47,0.25,1,0.008772042800253304,0.29942812014340087,1.4182351851222574,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,2.0,4.0,4.0,7.5,2.0,-0.31805,-0.6361,0.4497906235127629,0.0,0.213,0.5,0.0,4338.27,180.76125000000002,24,0,6,61893.0,8.77,561151.0,5.3,0,4.51,15.7,4
CUST0000594,Customer_594,53,Female,Northeast,2023-09-01,16,Electricity+Gas,Small Business,Single Family,1,0,5,Low,Own,0,306.34041666666667,73.22015881122209,432.43,198.09,7352.17,4.583333333333333,13,9,1,24,1972.1295833333334,636.2773882478231,2961.56,945.14,0.20833333333333334,1,0.01820520823739301,0.3226346755431629,1.5017065942463634,7.0,5.142857142857143,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.5256,0.5256,0.0,0.253,0.0,0.0,1.0,4124.67,179.33347826086955,23,1,5,116776.0,3.2,300313.0,44.6,2,4.29,10.8,3
CUST0000595,Customer_595,63,Male,Southeast,2019-03-03,70,Gas,Commercial,Single Family,1,0,3,Medium-Low,Own,0,212.29791666666665,45.563491294558155,296.86,141.96,5095.15,5.0,22,6,1,24,1478.4624999999999,415.95153066558544,2221.82,815.53,0.125,1,0.040051192302296965,0.28134060259599786,1.5027909060933236,5.0,6.6,1.0,3.4,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4790.4,217.74545454545452,22,1,5,84192.0,4.54,444075.0,28.4,1,4.38,5.5,1
CUST0000596,Customer_596,40,Male,Southeast,2020-10-31,50,Gas,Residential,Single Family,1,1,5,Medium-High,Own,0,152.7875,47.95540475954899,227.5,73.97,3666.9,4.833333333333333,16,4,5,24,999.6920833333334,333.0757438204679,1492.46,432.32,0.125,1,-0.04653686791091749,0.3331783349827813,1.492919694856041,4.0,4.75,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.31,175.79608695652175,23,2,6,76040.0,1.09,135696.0,41.1,1,3.64,3.7,3
CUST0000597,Customer_597,43,Male,West,2024-09-01,4,Electricity+Water,Residential,Single Family,1,0,4,Medium-High,Own,1,76.12166666666667,30.361271048988463,149.8,21.86,1826.92,4.958333333333333,23,7,0,24,1796.10625,505.6222168069796,2706.18,1042.81,0.125,1,0.0009613367175852182,0.2815101928446491,1.506692602400331,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4975.05,226.13863636363638,22,2,5,34572.0,7.33,108050.0,11.1,0,2.11,6.2,1
CUST0000598,Customer_598,33,Male,Gulf Coast,2024-03-02,10,Electricity+Gas,Residential,Townhouse,0,0,5,Medium-High,Own,0,100.61,34.8155743510186,173.4,33.14,2414.64,3.4166666666666665,9,2,2,24,1432.48125,425.484231591668,2151.95,462.54,0.20833333333333334,1,-0.060686417688937566,0.2970260389737513,1.5022535198977298,6.0,4.333333333333333,1.0,3.6666666666666665,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.5,4.0,5.0,1.0,0.07680000000000003,-0.4588,0.7574527840070298,0.1665,0.094,0.5,0.5,5216.45,237.11136363636362,22,1,6,38216.0,3.18,103438.0,24.2,2,3.78,24.1,4
CUST0000599,Customer_599,41,Female,West,2022-08-02,29,Electricity+Gas,Commercial,Single Family,1,1,1,Medium-High,Own,0,154.51250000000002,37.75764630307119,221.83,76.39,3708.3,6.416666666666667,31,2,3,24,1156.9454166666667,351.43506550909814,1686.32,519.34,0.16666666666666666,1,0.08198073432123605,0.3037611458988578,1.4575622805599082,2.0,5.5,1.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,-0.296,-0.296,0.0,0.0,0.196,1.0,0.0,4753.02,206.65304347826088,23,0,6,100800.0,7.05,318634.0,41.4,0,3.54,7.0,4
CUST0000600,Customer_600,53,Male,Southwest,2024-01-01,12,Electricity,Residential,Mobile Home,0,1,3,Medium,Rent,1,59.34625,24.577952087274234,102.01,13.29,1424.31,4.708333333333333,35,2,3,24,1667.42375,507.6428580410727,2421.85,680.14,0.25,1,0.05822280123457884,0.3044474195842975,1.4524502244855275,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,8.0,3.5,5.0,4.75,3.0,0.0222375,0.0,0.0628971481865434,0.02625,0.028875,0.0,0.125,5139.54,214.1475,24,0,5,45233.0,9.39,96787.0,40.1,4,4.62,6.2,6
CUST0000601,Customer_601,59,Male,West,2017-03-02,94,Electricity+Gas,Residential,Condo,1,1,4,High,Rent,0,170.65625,41.06170699055582,237.68,87.65,4095.75,4.375,15,5,3,24,749.9162500000001,238.46592117866018,1154.0,333.9,0.0,1,-0.021803261751251534,0.3179900704627485,1.5388385036329055,5.0,10.4,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.5,3.0,6.5,0.0,0.30575,0.0,0.4323957966955739,0.133,0.0,0.0,0.5,5460.45,248.2022727272727,22,3,6,96076.0,3.28,300163.0,14.3,2,3.14,13.0,5
CUST0000602,Customer_602,34,Female,West,2022-05-02,32,Gas,Small Business,Townhouse,1,0,5,Medium-Low,Rent,1,348.44875,84.59492837673673,481.35,214.95,8362.77,4.083333333333333,13,4,1,24,1152.39625,333.40156345076286,1776.87,493.7,0.125,1,0.08953235893631246,0.2893115657489886,1.541891515179783,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.5,4.0,9.5,1.0,0.08895,0.0,0.1257942963730868,0.105,0.1155,0.0,0.5,5195.22,225.8791304347826,23,2,6,51632.0,7.45,290091.0,14.7,0,3.81,29.2,2
CUST0000603,Customer_603,61,Female,Midwest,2024-08-01,5,Electricity,Residential,Single Family,1,1,3,High,Rent,1,232.4295833333333,48.29792474425221,326.85,156.63,5578.3099999999995,4.083333333333333,15,9,2,24,1181.3366666666668,363.61266020034424,1774.37,591.59,0.25,1,-0.0179787942784958,0.3077976587540759,1.5020019695204017,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5083.95,211.83124999999998,24,3,5,64316.0,4.38,246544.0,22.6,3,4.99,7.4,5
CUST0000604,Customer_604,68,Male,Southeast,2021-10-01,39,Electricity+Water,Residential,Single Family,1,0,1,Medium,Own,0,333.3933333333334,78.87697540648577,456.02,205.12,8001.4400000000005,5.458333333333333,23,3,4,24,1699.16125,498.98253603937155,2478.82,978.55,0.08333333333333333,1,0.05860064181294754,0.29366402749554904,1.4588491822068095,2.0,11.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.5,1.0,0.0595,0.0,0.08414570696119915,0.086,0.07,0.0,0.5,4709.21,204.74826086956523,23,0,6,84325.0,7.76,488960.0,49.9,1,3.59,24.3,5
CUST0000605,Customer_605,54,Female,Southeast,2024-08-01,5,Gas,Residential,Apartment,0,0,3,Medium-Low,Rent,0,57.888749999999995,21.14105429325687,109.22,24.79,1389.33,3.875,18,3,1,24,538.1516666666666,194.01643862820242,914.09,261.13,0.125,1,0.008156614460810065,0.3605237159813109,1.6985732027216616,20.0,8.15,2.0,3.55,5.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,5.0,12.5,0.0,-0.36135,-0.4964,0.1909895415984865,0.135,0.269,1.0,0.0,5275.73,229.37956521739127,23,0,5,68721.0,9.3,465484.0,2.4,0,3.45,0.8,2
CUST0000606,Customer_606,76,Female,West,2024-05-02,8,Electricity,Residential,Single Family,0,1,2,Medium-High,Own,0,227.47541666666666,56.544977094357805,320.71,137.18,5459.41,5.5,22,6,3,24,2003.2216666666666,554.0778469765281,2922.37,1102.3,0.125,1,0.0234979593434378,0.2765933776557569,1.4588350598577458,2.0,3.0,0.0,3.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5365.32,223.55499999999998,24,0,5,89838.0,2.66,475029.0,3.1,0,3.53,24.8,3
CUST0000607,Customer_607,36,Female,Gulf Coast,2023-09-01,16,Electricity+Water,Small Business,Condo,1,0,2,Medium-Low,Own,0,225.50833333333333,60.668170056224824,322.76,137.34,5412.2,5.0,20,7,2,24,975.6037500000001,335.3410129588723,1514.65,292.78,0.08333333333333333,1,0.09650959141571862,0.3437266543500599,1.5525258077370039,10.0,3.8,0.0,3.3,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.5,4.0,4.0,1.0,-0.24695,-0.4939,0.3492400392280358,0.0,0.099,0.5,0.0,5716.6900000000005,238.1954166666667,24,5,6,101259.0,5.07,376218.0,1.7,0,3.25,14.8,2
CUST0000608,Customer_608,29,Male,Southwest,2015-04-02,117,Electricity,Small Business,Single Family,0,0,2,Medium-Low,Own,0,266.40708333333333,57.58377817158659,358.99,167.75,6393.77,3.625,23,6,4,24,953.88875,291.40639790822684,1396.34,527.65,0.125,1,0.0006335728967128411,0.3054930650017907,1.4638394676528055,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5249.59,218.73291666666668,24,0,5,101914.0,5.7,195506.0,10.9,0,2.62,8.1,3
CUST0000609,Customer_609,21,Female,Gulf Coast,2012-01-31,155,Electricity+Gas,Commercial,Townhouse,0,1,2,Medium-Low,Own,0,213.29333333333332,49.95940053132418,297.55,142.76,5119.04,4.416666666666667,14,6,1,24,838.9554166666667,250.5422972010422,1217.27,350.1,0.08333333333333333,1,-0.04743105618491825,0.29863600880782865,1.450935265233105,9.0,5.444444444444445,1.0,3.3333333333333335,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.91,209.78791666666666,24,1,5,86322.0,1.66,285376.0,13.4,0,3.11,38.1,3
CUST0000610,Customer_610,70,Female,Northeast,2016-04-01,105,Electricity+Gas,Residential,Apartment,0,1,5,Low,Own,0,134.47375,40.25231754737587,235.62,65.76,3227.37,2.5833333333333335,10,1,3,24,1903.2591666666667,588.3210670899726,2900.95,1118.37,0.125,1,-0.021233580212257783,0.30911243061046034,1.5242012495232957,6.0,11.666666666666666,1.0,3.1666666666666665,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,24.0,0.0,0.5719,0.5719,0.0,0.291,0.0,0.0,1.0,4529.63,226.4815,20,0,6,50045.0,5.6,316498.0,22.3,2,4.56,0.3,4
CUST0000611,Customer_611,57,Male,West,2023-01-01,24,Electricity+Water,Residential,Condo,1,1,3,Medium-High,Lease,0,325.3625,74.19255044345319,439.96,214.67,7808.7,5.25,20,2,4,24,537.5541666666667,158.3021170974546,770.22,303.09,0.0,1,0.010559829945595643,0.29448588982032126,1.4328230488400393,4.0,5.0,2.0,3.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4764.42,238.221,20,3,5,39058.0,7.39,360336.0,22.5,2,3.7,26.4,5
CUST0000612,Customer_612,47,Male,Gulf Coast,2023-06-02,19,Water,Small Business,Apartment,0,0,2,Medium,Rent,1,96.84208333333333,32.27918847360468,166.58,38.66,2324.21,5.541666666666667,21,6,3,24,539.8991666666667,151.20967084084634,769.08,264.38,0.125,1,0.031653300093291495,0.2800702060246058,1.4244882146203226,13.0,6.6923076923076925,3.0,3.6153846153846154,4.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,5.0,4.333333333333333,1.0,-0.5304000000000001,-0.7096,0.21225343342334888,0.04666666666666667,0.34366666666666673,1.0,0.0,4778.94,217.22454545454545,22,0,5,69597.0,4.04,451582.0,41.3,0,3.63,8.3,4
CUST0000613,Customer_613,52,Female,Southwest,2021-01-31,47,Electricity+Gas,Residential,Apartment,1,0,4,High,Own,0,68.16083333333334,18.788098896506998,106.93,32.75,1635.8600000000001,3.1666666666666665,10,4,1,24,441.7733333333333,162.04627851237478,723.83,182.9,0.08333333333333333,1,0.004946862826670588,0.3668086466190236,1.638464672682824,15.0,9.933333333333334,2.0,3.4,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,9.0,1.0,0.19905,-0.4588,0.5431413597459382,0.1605,0.047,0.25,0.5,6625.74,276.0725,24,0,6,85354.0,9.96,297555.0,5.4,0,4.98,25.1,2
CUST0000614,Customer_614,31,Male,Gulf Coast,2018-09-01,76,Electricity,Residential,Mobile Home,1,1,2,Medium,Rent,0,187.49375,47.882779950216644,250.48,75.54,4499.85,5.833333333333333,17,5,1,24,1844.4633333333334,644.1496449594996,2878.86,759.62,0.20833333333333334,1,-0.040853972386060616,0.349234182820748,1.560811726626896,11.0,3.3636363636363638,2.0,3.727272727272727,4.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5869.07,244.54458333333332,24,2,6,111956.0,5.15,208392.0,10.3,3,2.81,14.8,5
CUST0000615,Customer_615,84,Female,Southwest,1999-12-31,300,Gas,Residential,Single Family,0,1,4,Medium-High,Rent,0,325.35625,76.32892043008167,444.29,222.8,7808.55,5.208333333333333,19,5,4,24,894.0500000000001,266.9706401704942,1265.25,280.3,0.08333333333333333,1,-0.04258525580618856,0.29860817646719334,1.4151893070857333,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5678.03,246.8708695652174,23,1,5,50771.0,8.42,192355.0,28.5,2,4.7,30.2,4
CUST0000616,Customer_616,49,Male,Southeast,2024-05-02,8,Electricity+Water,Residential,Single Family,0,0,1,High,Own,1,103.74083333333334,27.461067764266257,146.83,38.93,2489.78,4.375,20,6,1,24,253.57875,77.33360989963353,403.14,124.63,0.2916666666666667,1,-0.08218155003876049,0.3049688110680943,1.5898019845905855,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,5.833333333333333,1.0,0.28250000000000003,0.0,0.402917103136613,0.18800000000000003,0.029833333333333333,0.0,0.5,5086.74,211.9475,24,0,6,89007.0,8.9,370871.0,38.5,2,4.04,1.0,2
CUST0000617,Customer_617,49,Male,Southeast,2024-10-01,3,Electricity,Commercial,Single Family,1,0,5,Low,Rent,0,97.22916666666667,25.53806228675776,160.25,49.58,2333.5,5.166666666666667,16,5,2,24,1301.8479166666668,367.76119219783834,1932.85,759.03,0.0,1,0.015577262499483878,0.28249167010189424,1.4846972332597732,36.0,5.75,5.0,3.4722222222222223,6.0,6.0,6.0,4.0,2.0,3.0,1.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4481.3,203.69545454545457,22,2,5,42312.0,1.85,111353.0,23.0,3,2.03,24.5,2
CUST0000618,Customer_618,58,Male,Southwest,2019-01-31,71,Water,Residential,Apartment,1,1,1,Low,Lease,0,304.71250000000003,67.2644951406144,412.57,200.19,7313.1,4.166666666666667,15,6,1,24,1407.2504166666668,472.00572628692214,2063.78,582.41,0.16666666666666666,1,0.027737135124198287,0.3354099033809172,1.4665335860325737,1.0,7.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4807.27,218.51227272727274,22,0,6,41010.0,5.99,204133.0,41.7,2,2.6,22.2,3
CUST0000619,Customer_619,55,Female,Gulf Coast,2016-01-31,107,Electricity,Commercial,Single Family,0,1,2,Medium-Low,Rent,1,152.67458333333335,41.84452984656072,220.08,65.4,3664.19,3.2083333333333335,11,4,1,24,1756.2562500000001,528.365971576623,2443.41,890.63,0.041666666666666664,1,-0.015068940201280188,0.30084788115437194,1.3912605293219595,8.0,6.5,3.0,4.125,5.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,2.0,0.0,-0.56265,-0.6486,0.12155165568596747,0.0,0.309,1.0,0.0,5353.16,232.74608695652174,23,1,6,32352.0,2.74,163812.0,8.6,0,4.7,20.6,3
CUST0000620,Customer_620,51,Male,Northeast,2015-09-01,112,Electricity,Commercial,Single Family,0,0,2,Medium-High,Rent,0,333.4120833333333,80.83960501480246,445.03,187.4,8001.889999999999,3.2916666666666665,13,2,1,24,985.7624999999999,284.7569161697776,1474.5,542.43,0.16666666666666666,1,0.039051591884577706,0.28886969850220273,1.4957964012629819,10.0,8.5,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5807.99,263.99954545454545,22,1,6,30979.0,8.25,361021.0,24.0,1,4.38,3.3,0
CUST0000621,Customer_621,36,Female,Southwest,2019-05-03,68,Electricity,Residential,Single Family,0,1,2,Medium-High,Rent,1,227.80166666666665,60.424355704623274,317.33,132.38,5467.24,4.25,12,6,1,24,1761.2479166666665,576.7529714891446,2586.71,936.56,0.16666666666666666,1,-0.002838174893373573,0.32746836264863033,1.468680232647543,8.0,10.125,2.0,4.375,4.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,4.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4903.12,213.1791304347826,23,0,5,75178.0,5.14,447643.0,5.7,1,2.62,0.7,4
CUST0000622,Customer_622,55,Female,West,2009-09-01,184,Electricity,Small Business,Townhouse,0,0,2,Medium-Low,Rent,0,161.2591666666667,39.704659338526085,218.82,83.89,3870.2200000000003,5.5,20,7,1,24,778.6041666666666,229.93247761059098,1150.92,446.53,0.16666666666666666,1,-0.03216315148758004,0.2953137004069346,1.4781837155165496,8.0,8.25,1.0,4.25,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4889.3,222.2409090909091,22,1,6,53371.0,6.42,215025.0,4.3,1,4.48,15.3,6
CUST0000623,Customer_623,76,Female,Northeast,2021-07-02,42,Electricity+Water,Residential,Apartment,1,1,3,Medium-Low,Lease,1,138.05583333333334,33.38586265715353,199.39,63.74,3313.34,4.375,22,5,1,24,1650.8391666666666,523.4700107096097,2501.77,890.52,0.0,1,0.006715026200656793,0.3170932827857406,1.5154535042026607,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.142857142857143,5.0,5.428571428571429,4.0,-0.4228571428571429,-0.8313,0.4243605654673977,0.07914285714285714,0.2952857142857143,0.7142857142857143,0.2857142857142857,4520.82,205.49181818181816,22,1,5,52438.0,6.53,251484.0,12.0,0,4.35,32.4,3
