customer_id,interaction_date,interaction_type,channel,duration_minutes,resolved,satisfaction_score
CUST0001519,2023-11-26,Meter Issue,Phone,36,1,2
CUST0001519,2024-02-15,Meter Issue,Email,1,1,3
CUST0001519,2023-04-03,Meter Issue,In-Person,3,1,4
CUST0001520,2023-10-25,Outage Report,Phone,1,1,2
CUST0001520,2024-04-20,Outage Report,Phone,1,1,4
CUST0001520,2023-12-09,Service Request,Email,1,1,4
CUST0001520,2024-08-19,Account Change,Mobile App,1,1,5
CUST0001520,2023-01-30,Service Request,Email,1,1,2
CUST0001520,2024-02-05,Meter Issue,Web Portal,14,1,3
CUST0001520,2024-05-03,Meter Issue,Web Portal,8,1,3
CUST0001520,2023-05-06,Rate Plan Change,In-Person,1,1,2
CUST0001520,2023-07-14,Billing Inquiry,Phone,10,1,2
CUST0001520,2024-10-15,Account Change,Phone,2,0,3
CUST0001520,2024-03-16,Billing Inquiry,Phone,3,1,5
CUST0001520,2023-11-11,Service Request,Web Portal,13,1,2
CUST0001520,2023-04-11,Move In/Out,Web Portal,3,1,4
CUST0001520,2023-08-02,Move In/Out,Email,1,1,4
CUST0001520,2024-07-12,Service Request,Phone,21,1,2
CUST0001520,2023-02-23,Service Request,Phone,3,0,4
CUST0001520,2023-10-11,Rate Plan Change,Phone,3,1,5
CUST0001520,2023-11-16,Account Change,Email,2,0,4
CUST0001520,2024-05-08,Service Request,In-Person,20,1,3
CUST0001520,2024-06-13,Move In/Out,Mobile App,3,0,1
CUST0001520,2023-08-07,General Inquiry,Mobile App,1,1,5
CUST0001520,2023-08-23,Move In/Out,Email,7,1,4
CUST0001521,2024-01-25,Outage Report,Web Portal,28,1,1
CUST0001521,2023-11-16,Billing Inquiry,Email,4,1,5
CUST0001522,2024-03-17,Rate Plan Change,Email,1,0,5
CUST0001522,2023-10-01,General Inquiry,Phone,3,1,4
CUST0001522,2023-11-09,Move In/Out,In-Person,2,1,3
CUST0001522,2024-01-04,Meter Issue,Phone,8,1,5
CUST0001522,2023-12-22,Meter Issue,Web Portal,23,1,3
CUST0001522,2024-10-27,Billing Inquiry,Web Portal,14,0,5
CUST0001523,2023-06-18,Billing Inquiry,Email,1,1,3
CUST0001523,2024-10-14,Billing Inquiry,Email,8,1,4
CUST0001523,2023-10-19,Move In/Out,Web Portal,4,1,4
CUST0001523,2024-02-08,Move In/Out,Mobile App,6,1,4
CUST0001523,2024-01-23,Service Request,Email,15,1,3
CUST0001523,2023-03-28,Service Request,Phone,2,1,1
CUST0001523,2024-10-31,Rate Plan Change,Email,1,1,4
CUST0001523,2024-04-10,Service Request,Phone,20,1,5
CUST0001524,2023-01-30,Move In/Out,Web Portal,5,0,5
CUST0001525,2023-05-10,Payment Issue,Phone,1,1,4
CUST0001525,2024-09-26,Service Request,Phone,12,1,5
CUST0001525,2024-12-26,General Inquiry,Email,1,1,3
CUST0001525,2023-10-07,Payment Issue,Phone,1,1,5
CUST0001526,2023-07-16,Payment Issue,Phone,2,1,5
CUST0001526,2024-10-16,General Inquiry,In-Person,10,0,2
CUST0001526,2024-03-21,Outage Report,Web Portal,6,0,4
CUST0001526,2023-04-18,Payment Issue,Phone,2,1,3
CUST0001527,2024-05-06,Move In/Out,Phone,3,1,4
CUST0001527,2023-05-10,Rate Plan Change,Email,6,1,1
CUST0001528,2024-04-08,Move In/Out,Mobile App,6,1,3
CUST0001529,2024-01-09,Meter Issue,Web Portal,2,1,2
CUST0001529,2024-07-24,General Inquiry,Phone,2,1,3
CUST0001529,2024-06-26,Meter Issue,Email,1,1,3
CUST0001529,2024-08-03,General Inquiry,Mobile App,1,0,3
CUST0001530,2023-12-22,Billing Inquiry,Chat,2,1,4
CUST0001530,2023-08-26,Service Request,Phone,17,1,5
CUST0001530,2023-04-03,General Inquiry,Email,7,0,2
CUST0001533,2024-06-10,Account Change,Mobile App,2,0,5
CUST0001533,2023-09-12,Billing Inquiry,Mobile App,10,1,5
CUST0001533,2023-08-29,Outage Report,Web Portal,14,0,3
CUST0001534,2024-05-13,Outage Report,Web Portal,1,1,5
CUST0001534,2024-01-03,Account Change,Phone,1,1,4
CUST0001534,2023-11-09,General Inquiry,Email,1,1,5
CUST0001534,2024-02-10,Move In/Out,Phone,1,1,4
CUST0001534,2023-01-30,Service Request,Phone,6,1,4
CUST0001535,2024-08-26,Meter Issue,Email,1,1,3
CUST0001535,2024-03-24,Move In/Out,Web Portal,6,1,5
CUST0001535,2023-11-15,Payment Issue,Web Portal,10,1,4
CUST0001535,2024-07-18,Payment Issue,Mobile App,5,1,5
CUST0001535,2023-11-29,Rate Plan Change,Chat,4,1,5
CUST0001535,2023-03-02,Move In/Out,Phone,8,0,3
CUST0001535,2024-08-17,Outage Report,Mobile App,9,1,5
CUST0001535,2024-11-29,Service Request,Email,14,1,4
CUST0001535,2023-06-19,General Inquiry,Phone,8,1,2
CUST0001535,2023-12-02,General Inquiry,Mobile App,4,1,5
CUST0001535,2024-05-04,Account Change,Email,1,1,4
CUST0001535,2024-11-23,General Inquiry,Web Portal,18,1,4
CUST0001535,2023-07-19,Account Change,Web Portal,1,1,3
CUST0001535,2023-12-18,General Inquiry,Phone,3,1,1
CUST0001535,2023-07-08,Account Change,Chat,1,1,3
CUST0001535,2023-04-10,Account Change,In-Person,1,1,5
CUST0001536,2023-02-02,Move In/Out,Mobile App,8,1,3
CUST0001538,2024-09-05,Service Request,Email,13,1,5
CUST0001538,2024-05-02,Outage Report,Web Portal,8,1,3
CUST0001538,2024-02-04,General Inquiry,Mobile App,17,1,4
CUST0001538,2023-12-31,Move In/Out,Web Portal,6,1,4
CUST0001538,2024-10-02,Outage Report,Web Portal,2,1,4
CUST0001538,2024-05-14,General Inquiry,Web Portal,1,1,5
CUST0001538,2023-08-16,Service Request,Phone,5,1,4
CUST0001539,2023-04-04,General Inquiry,Web Portal,11,1,1
CUST0001539,2023-09-22,Move In/Out,Web Portal,2,1,4
CUST0001539,2024-04-23,Account Change,Phone,7,1,4
CUST0001539,2024-01-24,Billing Inquiry,Chat,4,1,4
CUST0001539,2023-07-31,Payment Issue,Chat,8,1,5
CUST0001539,2023-12-09,General Inquiry,Phone,3,1,3
CUST0001539,2024-02-29,Billing Inquiry,Mobile App,10,1,5
CUST0001539,2023-04-29,Payment Issue,Phone,1,1,5
CUST0001539,2023-04-24,Payment Issue,In-Person,5,1,4
CUST0001539,2023-08-16,Service Request,Chat,5,1,5
CUST0001539,2023-07-06,Move In/Out,Chat,15,1,4
CUST0001539,2023-01-13,General Inquiry,Chat,33,1,5
CUST0001539,2024-01-26,Service Request,Email,20,1,5
CUST0001539,2023-02-04,General Inquiry,Phone,1,1,5
CUST0001539,2024-08-28,General Inquiry,Mobile App,1,1,3
CUST0001539,2024-08-07,General Inquiry,Mobile App,1,0,1
CUST0001539,2023-02-14,Meter Issue,Email,15,1,5
CUST0001539,2023-10-11,Meter Issue,Mobile App,3,1,2
CUST0001540,2024-03-13,Meter Issue,Mobile App,15,1,3
CUST0001540,2023-05-11,Service Request,In-Person,2,1,4
CUST0001540,2024-10-03,Service Request,Web Portal,41,1,5
CUST0001540,2024-05-06,Billing Inquiry,Mobile App,12,1,3
CUST0001540,2023-06-21,Account Change,In-Person,19,1,5
CUST0001540,2023-05-05,Billing Inquiry,Web Portal,1,1,4
CUST0001540,2023-04-08,Rate Plan Change,Phone,1,1,4
CUST0001540,2024-05-13,Account Change,In-Person,27,1,2
CUST0001540,2023-06-25,Move In/Out,Mobile App,8,0,5
CUST0001540,2024-04-30,General Inquiry,Mobile App,10,1,4
CUST0001540,2024-11-02,Outage Report,Web Portal,12,1,3
CUST0001540,2024-06-04,General Inquiry,Phone,10,1,2
CUST0001540,2024-08-16,General Inquiry,Phone,19,1,4
CUST0001540,2023-11-07,Payment Issue,Mobile App,2,1,4
CUST0001540,2023-12-22,Move In/Out,Mobile App,7,1,3
CUST0001540,2023-08-17,Account Change,Web Portal,2,0,4
CUST0001540,2024-12-11,Account Change,Web Portal,1,1,4
CUST0001540,2024-07-11,Rate Plan Change,Mobile App,3,1,2
CUST0001540,2024-11-12,Payment Issue,Web Portal,4,1,1
CUST0001540,2023-04-07,General Inquiry,Phone,1,1,2
CUST0001540,2024-06-27,General Inquiry,Mobile App,6,1,4
CUST0001540,2024-07-30,Outage Report,Chat,16,1,5
CUST0001540,2023-07-22,Payment Issue,Email,1,1,5
CUST0001540,2023-04-30,Account Change,In-Person,12,1,2
CUST0001540,2024-08-27,Outage Report,In-Person,12,1,3
CUST0001541,2023-01-01,Rate Plan Change,Chat,4,1,3
CUST0001541,2024-10-13,Outage Report,Phone,3,1,4
CUST0001541,2023-06-10,Meter Issue,Email,9,0,4
CUST0001541,2023-05-11,Billing Inquiry,In-Person,8,1,2
CUST0001541,2024-06-20,Billing Inquiry,Phone,4,1,5
CUST0001541,2024-05-02,Outage Report,Phone,8,1,4
CUST0001541,2023-04-25,Account Change,Phone,2,0,3
CUST0001541,2024-02-24,Payment Issue,Chat,15,1,5
CUST0001541,2023-09-03,Move In/Out,Email,5,1,3
CUST0001541,2024-04-14,Rate Plan Change,Web Portal,13,0,4
CUST0001541,2024-12-16,Billing Inquiry,Phone,1,1,4
CUST0001541,2023-09-18,Meter Issue,Mobile App,22,1,1
CUST0001541,2024-09-11,Account Change,Email,5,1,4
CUST0001541,2024-08-23,Billing Inquiry,Chat,2,1,3
CUST0001542,2024-06-17,Outage Report,Mobile App,10,1,5
CUST0001542,2023-03-30,Move In/Out,Phone,16,1,4
CUST0001542,2024-02-09,Service Request,Phone,25,1,1
CUST0001542,2024-11-04,Service Request,Phone,1,1,3
CUST0001542,2023-01-21,Rate Plan Change,Phone,23,1,4
CUST0001542,2024-10-29,Billing Inquiry,In-Person,8,0,4
CUST0001543,2023-02-09,Rate Plan Change,Phone,3,1,4
CUST0001543,2024-08-17,Service Request,Phone,8,1,2
CUST0001543,2023-05-14,Billing Inquiry,Phone,6,1,5
CUST0001546,2023-01-19,Outage Report,Web Portal,5,1,4
CUST0001546,2023-04-19,Service Request,Mobile App,5,1,3
CUST0001548,2024-05-21,Meter Issue,Email,6,1,4
CUST0001550,2023-06-16,Rate Plan Change,Mobile App,1,1,3
CUST0001550,2023-12-26,Outage Report,Phone,1,1,2
CUST0001550,2023-10-06,Outage Report,Phone,4,1,2
CUST0001550,2023-06-04,Service Request,Web Portal,10,1,3
CUST0001550,2024-04-17,Outage Report,Web Portal,4,1,2
CUST0001550,2023-07-14,Payment Issue,In-Person,2,1,4
CUST0001550,2024-01-19,Account Change,Phone,15,0,2
CUST0001551,2023-10-22,Rate Plan Change,Phone,2,1,2
CUST0001551,2024-02-14,Outage Report,Email,9,0,3
CUST0001551,2024-09-04,Outage Report,Phone,4,1,1
CUST0001551,2023-09-21,General Inquiry,Chat,1,0,5
CUST0001552,2023-12-22,Outage Report,Email,1,1,4
CUST0001553,2023-05-02,Service Request,Phone,68,0,5
CUST0001554,2024-07-31,Service Request,Email,8,1,3
CUST0001556,2024-01-13,Billing Inquiry,Mobile App,12,1,3
CUST0001556,2023-11-12,Meter Issue,Chat,5,1,3
CUST0001557,2023-10-04,Outage Report,Phone,11,1,3
CUST0001557,2024-10-06,General Inquiry,Email,6,0,5
CUST0001558,2023-05-05,General Inquiry,In-Person,19,1,2
CUST0001558,2024-02-09,Billing Inquiry,Web Portal,10,1,4
CUST0001558,2024-10-11,Meter Issue,Web Portal,1,1,4
CUST0001558,2023-09-22,General Inquiry,Phone,2,1,3
CUST0001558,2024-07-12,General Inquiry,Email,2,1,3
CUST0001558,2023-05-28,Account Change,Mobile App,11,1,5
CUST0001558,2024-11-14,Rate Plan Change,Mobile App,1,1,4
CUST0001558,2023-05-25,Service Request,Chat,20,1,3
CUST0001558,2023-03-16,Service Request,Phone,1,1,2
CUST0001558,2023-10-10,Rate Plan Change,Web Portal,3,1,2
CUST0001558,2023-01-27,Meter Issue,Web Portal,7,1,4
CUST0001558,2023-02-05,Account Change,Mobile App,2,1,3
CUST0001558,2023-12-19,Move In/Out,Phone,10,1,1
CUST0001558,2024-08-21,Billing Inquiry,Email,18,1,5
CUST0001558,2023-08-13,Meter Issue,Web Portal,6,1,4
CUST0001558,2024-06-28,Meter Issue,Chat,19,1,2
CUST0001558,2024-07-12,Move In/Out,Phone,7,1,5
CUST0001558,2024-04-17,Service Request,In-Person,18,1,2
CUST0001558,2024-04-17,Move In/Out,Chat,1,1,5
CUST0001558,2023-02-23,General Inquiry,Web Portal,4,0,5
CUST0001558,2024-01-24,Billing Inquiry,Phone,5,1,5
CUST0001558,2024-02-15,Outage Report,Email,18,1,3
CUST0001558,2024-06-08,Outage Report,Chat,31,1,3
CUST0001558,2023-01-18,Meter Issue,Phone,1,1,3
CUST0001558,2024-03-22,Service Request,Chat,5,1,1
CUST0001558,2023-12-30,Outage Report,Mobile App,3,1,1
CUST0001558,2023-08-04,Meter Issue,Web Portal,3,1,4
CUST0001558,2024-03-03,Outage Report,Email,5,1,5
CUST0001559,2023-09-17,Outage Report,In-Person,8,1,4
CUST0001559,2024-03-03,Payment Issue,Phone,9,1,3
CUST0001559,2023-11-13,Move In/Out,Chat,4,1,5
CUST0001559,2023-01-29,Billing Inquiry,Phone,1,1,3
CUST0001559,2023-05-12,Service Request,Mobile App,7,1,5
CUST0001559,2023-09-22,Move In/Out,Phone,3,1,3
CUST0001559,2023-11-01,Account Change,In-Person,6,1,4
CUST0001559,2024-11-09,Move In/Out,Chat,6,1,4
CUST0001559,2024-08-19,General Inquiry,Email,2,1,5
CUST0001559,2023-07-31,Outage Report,Phone,13,1,5
CUST0001559,2023-08-18,Rate Plan Change,Web Portal,9,0,5
CUST0001559,2024-01-30,Move In/Out,Mobile App,2,1,5
CUST0001561,2023-04-20,Account Change,Phone,16,0,2
CUST0001561,2024-03-29,General Inquiry,Mobile App,1,1,4
CUST0001561,2023-06-02,Meter Issue,Web Portal,7,1,4
CUST0001561,2023-11-27,Rate Plan Change,Email,15,0,1
CUST0001561,2023-04-20,Rate Plan Change,Web Portal,3,1,4
CUST0001561,2023-06-12,Meter Issue,Web Portal,8,1,2
CUST0001561,2023-02-22,Outage Report,Email,7,1,5
CUST0001561,2023-03-23,Move In/Out,Chat,4,0,2
CUST0001561,2024-02-03,Meter Issue,Web Portal,1,1,3
CUST0001561,2023-01-16,Billing Inquiry,Phone,1,1,3
CUST0001561,2024-06-24,Move In/Out,Phone,11,1,4
CUST0001564,2024-01-14,Service Request,Phone,9,1,1
CUST0001564,2023-12-02,Move In/Out,Email,1,1,4
CUST0001564,2023-09-28,Rate Plan Change,Chat,5,1,2
CUST0001564,2024-03-19,Billing Inquiry,Phone,4,1,4
CUST0001564,2024-11-06,Move In/Out,Mobile App,8,1,4
CUST0001564,2023-10-03,Account Change,Phone,17,0,2
CUST0001564,2023-03-31,Meter Issue,Web Portal,11,1,4
CUST0001564,2023-12-06,Rate Plan Change,Mobile App,25,0,4
CUST0001566,2023-09-02,General Inquiry,Chat,15,0,4
CUST0001566,2023-08-02,Billing Inquiry,Web Portal,8,1,4
CUST0001566,2024-06-30,Account Change,Phone,2,0,5
CUST0001567,2024-07-01,Rate Plan Change,In-Person,3,0,4
CUST0001567,2023-06-15,Billing Inquiry,Phone,12,1,1
CUST0001567,2023-06-14,Payment Issue,Mobile App,2,1,3
CUST0001567,2024-04-27,Meter Issue,Email,5,1,4
CUST0001567,2024-11-08,Move In/Out,Chat,5,0,2
CUST0001567,2023-10-23,Payment Issue,Web Portal,19,1,5
CUST0001567,2023-02-08,Payment Issue,Email,27,1,5
CUST0001567,2024-11-01,Move In/Out,Phone,22,1,4
CUST0001567,2023-06-27,Move In/Out,Phone,1,1,1
CUST0001567,2023-08-05,Outage Report,Mobile App,1,1,5
CUST0001567,2024-04-13,Billing Inquiry,Phone,6,1,3
CUST0001567,2023-08-27,Outage Report,Web Portal,7,1,2
CUST0001567,2023-03-07,Service Request,Email,2,1,4
CUST0001569,2024-05-12,Rate Plan Change,Phone,8,1,4
CUST0001569,2024-05-15,Outage Report,Web Portal,5,0,2
CUST0001569,2024-11-17,Account Change,Chat,10,0,2
CUST0001569,2023-12-05,General Inquiry,Email,4,1,4
CUST0001569,2023-09-30,Billing Inquiry,Web Portal,38,1,2
CUST0001570,2023-10-19,Payment Issue,Phone,12,1,3
CUST0001570,2023-08-15,Service Request,Email,9,1,2
CUST0001570,2023-01-10,Move In/Out,Phone,2,1,3
CUST0001570,2024-10-15,Service Request,Email,4,1,4
CUST0001570,2023-05-10,Service Request,Email,2,0,4
CUST0001570,2023-04-27,General Inquiry,In-Person,1,0,4
CUST0001570,2024-08-10,Rate Plan Change,Chat,3,1,4
CUST0001570,2023-01-01,Rate Plan Change,Mobile App,6,1,4
CUST0001571,2023-11-28,Rate Plan Change,Chat,6,1,5
CUST0001571,2024-08-02,Outage Report,Email,12,1,5
CUST0001571,2024-01-26,Billing Inquiry,Email,6,0,4
CUST0001571,2023-12-02,Payment Issue,Mobile App,3,1,4
CUST0001571,2024-06-28,Payment Issue,Phone,2,1,5
CUST0001572,2024-05-26,Billing Inquiry,Web Portal,3,1,5
CUST0001572,2023-09-01,Billing Inquiry,Mobile App,2,1,4
CUST0001572,2024-11-05,General Inquiry,Web Portal,1,0,1
CUST0001572,2024-09-12,Payment Issue,Email,1,1,5
CUST0001572,2023-09-03,Billing Inquiry,Web Portal,2,1,3
CUST0001572,2023-10-05,Move In/Out,Email,2,0,3
CUST0001572,2023-11-26,Service Request,Email,1,1,5
CUST0001572,2023-10-20,Rate Plan Change,Email,2,1,2
CUST0001572,2023-01-22,Rate Plan Change,Web Portal,6,1,1
CUST0001572,2024-04-17,Billing Inquiry,Email,4,1,3
CUST0001572,2023-03-20,Billing Inquiry,Phone,17,1,3
CUST0001572,2023-06-07,Move In/Out,Phone,2,1,2
CUST0001572,2023-12-16,Rate Plan Change,Phone,4,1,3
CUST0001572,2024-03-19,Move In/Out,Email,11,1,4
CUST0001573,2024-10-23,Meter Issue,Phone,12,1,5
CUST0001573,2023-05-22,Outage Report,Phone,3,1,3
CUST0001574,2023-07-28,Move In/Out,Email,9,1,5
CUST0001574,2023-06-01,Meter Issue,Mobile App,1,0,3
CUST0001574,2024-11-25,Outage Report,Mobile App,13,0,1
CUST0001574,2024-03-20,Billing Inquiry,Email,11,1,5
CUST0001575,2024-01-24,Meter Issue,Web Portal,14,1,5
CUST0001575,2024-09-15,Account Change,Mobile App,7,1,5
CUST0001575,2023-03-22,Payment Issue,Mobile App,1,1,2
CUST0001575,2024-01-04,Rate Plan Change,Phone,5,1,2
CUST0001577,2024-05-02,General Inquiry,Email,2,1,3
CUST0001577,2023-07-28,Outage Report,Phone,1,1,5
CUST0001578,2023-01-04,Meter Issue,Web Portal,1,1,5
CUST0001578,2024-10-18,Payment Issue,Web Portal,5,1,3
CUST0001578,2023-12-24,Billing Inquiry,Web Portal,3,1,4
CUST0001578,2023-01-19,Payment Issue,Phone,3,1,5
CUST0001578,2023-11-20,Account Change,Phone,5,1,4
CUST0001578,2023-06-19,Move In/Out,In-Person,9,1,3
CUST0001578,2023-09-01,Billing Inquiry,Mobile App,4,1,3
CUST0001578,2024-05-23,Meter Issue,Mobile App,1,0,5
CUST0001578,2023-10-22,Payment Issue,Phone,27,1,5
CUST0001578,2024-06-10,Outage Report,Chat,3,1,4
CUST0001578,2024-01-23,Payment Issue,Web Portal,19,1,4
CUST0001580,2024-12-10,Meter Issue,Email,3,1,3
CUST0001580,2023-07-19,Outage Report,Phone,5,1,3
CUST0001580,2023-03-09,Move In/Out,Mobile App,5,1,5
CUST0001580,2023-05-24,Meter Issue,Phone,45,1,3
CUST0001580,2024-10-25,General Inquiry,Web Portal,16,0,3
CUST0001580,2024-07-04,Payment Issue,Web Portal,8,1,3
CUST0001580,2024-06-04,Move In/Out,Mobile App,6,0,3
CUST0001580,2023-04-30,Move In/Out,In-Person,5,1,3
CUST0001580,2024-07-04,Outage Report,Phone,1,1,4
CUST0001580,2024-07-19,Meter Issue,Phone,3,1,2
CUST0001580,2024-12-19,Payment Issue,Chat,1,1,5
CUST0001580,2024-12-16,Rate Plan Change,Email,7,0,4
CUST0001581,2024-07-09,Account Change,Phone,6,1,4
CUST0001582,2024-01-24,Service Request,Phone,20,1,5
CUST0001582,2023-01-23,Rate Plan Change,Phone,10,1,4
CUST0001583,2024-11-09,Account Change,Phone,1,1,2
CUST0001583,2024-06-24,Meter Issue,Phone,1,1,2
CUST0001583,2023-06-09,Move In/Out,Phone,2,1,4
CUST0001583,2023-02-16,Account Change,Phone,9,1,4
CUST0001583,2023-01-19,Account Change,Email,2,1,5
CUST0001583,2023-01-01,Rate Plan Change,Phone,1,1,4
CUST0001583,2023-12-06,Move In/Out,Chat,3,1,3
CUST0001584,2023-08-22,Meter Issue,Chat,1,1,5
CUST0001584,2023-04-29,Move In/Out,Web Portal,4,1,3
CUST0001585,2024-12-16,Payment Issue,Email,13,1,5
CUST0001585,2024-06-11,Rate Plan Change,Mobile App,6,1,3
CUST0001585,2023-08-28,Meter Issue,Chat,7,0,4
CUST0001585,2023-01-05,Move In/Out,Email,1,1,5
CUST0001585,2023-06-22,Move In/Out,Web Portal,10,1,3
CUST0001585,2023-11-27,Outage Report,Email,10,1,5
CUST0001585,2023-12-02,Billing Inquiry,Phone,6,1,5
CUST0001585,2024-05-13,Service Request,Web Portal,2,1,4
CUST0001585,2023-04-17,Move In/Out,Mobile App,10,1,4
CUST0001585,2024-05-12,Payment Issue,Web Portal,6,1,5
CUST0001585,2024-10-08,Outage Report,Chat,17,1,3
CUST0001585,2024-05-17,Service Request,Phone,19,0,5
CUST0001585,2024-03-14,Account Change,Web Portal,14,1,4
CUST0001585,2023-06-18,Service Request,Phone,1,1,4
CUST0001585,2023-05-10,Meter Issue,Web Portal,2,1,4
CUST0001585,2023-01-14,Rate Plan Change,Phone,3,1,5
CUST0001585,2023-06-06,Account Change,Email,1,0,5
CUST0001585,2023-03-01,Service Request,In-Person,1,0,5
CUST0001585,2024-05-17,Move In/Out,Web Portal,1,1,5
CUST0001585,2023-03-10,Move In/Out,Phone,2,1,3
CUST0001585,2024-10-24,Service Request,Chat,3,0,3
CUST0001585,2024-07-26,Payment Issue,Web Portal,21,1,4
CUST0001585,2023-11-14,Account Change,Phone,11,1,5
CUST0001585,2024-04-15,Billing Inquiry,Mobile App,16,1,1
CUST0001585,2024-09-07,Move In/Out,Mobile App,10,1,4
CUST0001585,2024-03-28,General Inquiry,Web Portal,6,1,4
CUST0001585,2023-08-25,Meter Issue,Phone,1,1,3
CUST0001585,2023-08-04,Meter Issue,Phone,12,1,4
CUST0001585,2023-03-09,Outage Report,Chat,4,1,4
CUST0001586,2024-12-25,Rate Plan Change,Web Portal,1,1,5
CUST0001586,2024-12-30,Account Change,Web Portal,1,0,3
CUST0001587,2023-08-30,Outage Report,Web Portal,11,0,3
CUST0001587,2023-08-02,Move In/Out,Web Portal,4,0,3
CUST0001587,2023-09-12,Outage Report,In-Person,1,1,2
CUST0001587,2023-03-08,Billing Inquiry,Phone,17,1,3
CUST0001587,2023-11-09,Rate Plan Change,Phone,8,0,4
CUST0001587,2024-07-07,Service Request,Chat,28,1,2
CUST0001587,2024-01-26,Service Request,Email,12,1,5
CUST0001587,2023-08-04,Service Request,Mobile App,1,1,4
CUST0001587,2024-05-04,Payment Issue,In-Person,11,1,5
CUST0001587,2023-04-22,General Inquiry,Mobile App,16,1,3
CUST0001587,2024-09-10,Account Change,Web Portal,8,1,2
CUST0001587,2024-03-31,General Inquiry,Chat,4,0,4
CUST0001587,2024-06-30,Outage Report,Web Portal,1,0,4
CUST0001587,2024-10-18,Outage Report,Phone,17,1,3
CUST0001587,2023-08-29,Service Request,Email,21,0,3
CUST0001587,2024-01-13,Payment Issue,Phone,12,1,3
CUST0001587,2023-10-10,Payment Issue,Phone,10,1,1
CUST0001587,2024-10-30,Meter Issue,Email,1,1,3
CUST0001588,2024-03-15,Service Request,Web Portal,2,1,5
CUST0001588,2024-03-15,Payment Issue,Phone,2,1,3
CUST0001588,2024-08-18,Billing Inquiry,Phone,7,0,4
CUST0001588,2023-02-13,Outage Report,Web Portal,5,1,5
CUST0001588,2023-05-22,Payment Issue,Phone,16,1,5
CUST0001588,2024-10-17,Outage Report,Email,1,1,1
CUST0001588,2023-03-06,Billing Inquiry,Mobile App,13,1,4
CUST0001588,2023-07-01,General Inquiry,Mobile App,23,1,3
CUST0001588,2023-11-22,Account Change,Phone,4,1,4
CUST0001588,2024-04-26,Outage Report,Web Portal,5,1,3
CUST0001588,2024-11-20,Service Request,Web Portal,9,1,4
CUST0001588,2024-07-19,Meter Issue,Chat,11,1,3
CUST0001590,2024-07-27,Meter Issue,Chat,31,1,5
CUST0001590,2023-11-10,General Inquiry,Web Portal,7,1,5
CUST0001590,2024-07-12,Rate Plan Change,Web Portal,2,1,5
CUST0001590,2024-02-09,Billing Inquiry,Web Portal,1,0,3
CUST0001591,2024-09-29,Meter Issue,Phone,15,0,3
CUST0001591,2023-03-11,Service Request,Mobile App,3,1,5
CUST0001591,2024-08-04,Move In/Out,Chat,6,1,2
CUST0001591,2024-10-29,Move In/Out,Mobile App,4,1,5
CUST0001591,2023-10-10,Meter Issue,Phone,18,1,1
CUST0001591,2023-11-23,Payment Issue,Phone,16,1,2
CUST0001591,2024-05-21,Meter Issue,Phone,1,1,3
CUST0001591,2023-01-07,Account Change,Phone,5,0,5
CUST0001591,2024-08-10,Account Change,Email,16,1,5
CUST0001591,2023-05-14,General Inquiry,Chat,2,1,3
CUST0001591,2024-10-22,Service Request,Web Portal,4,1,4
CUST0001591,2023-11-22,Meter Issue,Chat,6,1,4
CUST0001591,2024-04-03,Service Request,Web Portal,13,1,4
CUST0001591,2023-01-27,Account Change,Web Portal,13,1,5
CUST0001591,2024-10-17,Account Change,Web Portal,19,1,2
CUST0001591,2024-09-21,Payment Issue,Mobile App,7,1,3
CUST0001592,2023-11-12,General Inquiry,Mobile App,1,1,3
CUST0001594,2023-11-22,General Inquiry,Phone,2,1,4
CUST0001594,2023-11-13,General Inquiry,Web Portal,13,1,3
CUST0001594,2024-05-02,Billing Inquiry,Chat,6,0,1
CUST0001594,2024-07-10,Rate Plan Change,Email,12,1,4
CUST0001594,2024-07-22,Outage Report,Web Portal,2,1,4
CUST0001594,2024-01-02,Rate Plan Change,Email,31,1,5
CUST0001594,2024-10-09,Move In/Out,Phone,2,1,3
CUST0001594,2023-08-22,Rate Plan Change,Email,11,1,4
CUST0001597,2023-03-15,Rate Plan Change,Web Portal,6,1,3
CUST0001597,2023-01-24,Account Change,In-Person,3,1,4
CUST0001597,2024-05-29,Payment Issue,Web Portal,1,1,5
CUST0001597,2024-07-12,Payment Issue,Email,5,1,4
CUST0001597,2024-06-13,Service Request,Web Portal,5,1,5
CUST0001599,2023-07-18,General Inquiry,In-Person,1,1,3
CUST0001599,2024-10-10,Meter Issue,Web Portal,1,1,5
CUST0001599,2024-05-30,Outage Report,Phone,6,1,4
CUST0001599,2024-02-06,Account Change,Phone,3,0,3
CUST0001599,2024-01-03,Billing Inquiry,Email,36,0,5
CUST0001599,2023-04-29,Service Request,Web Portal,8,0,5
CUST0001599,2024-07-03,Payment Issue,Phone,3,1,5
CUST0001599,2023-08-12,Payment Issue,In-Person,4,1,4
CUST0001599,2024-03-01,Service Request,Phone,1,1,3
CUST0001599,2024-04-25,Payment Issue,Phone,2,0,4
CUST0001599,2024-01-21,General Inquiry,Email,15,1,5
CUST0001599,2023-01-03,Rate Plan Change,Mobile App,10,0,5
CUST0001599,2024-08-04,Meter Issue,Chat,3,1,1
CUST0001599,2023-12-04,Rate Plan Change,Phone,18,0,3
CUST0001599,2023-04-19,Account Change,Phone,2,1,5
